InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
580727,20725,TRAVEL CREDIT CARD,5,12/5/11 17:17,4.13,14096,United Kingdom
565447,20725,TRAVEL CREDIT CARD,10,9/4/11 15:20,1.65,14107,United Kingdom
573184,20725,TRAVEL CREDIT CARD,10,10/28/11 11:33,1.65,14110,United Kingdom
573406,20725,TRAVEL CREDIT CARD,10,10/30/11 15:57,1.65,14112,United Kingdom
571562,20725,TRAVEL CREDIT CARD,20,10/18/11 10:04,1.65,14156,EIRE
577504,20725,TRAVEL CREDIT CARD,6,11/20/11 12:36,1.65,14159,United Kingdom
575305,20725,TRAVEL CREDIT CARD,20,11/9/11 12:45,1.65,14188,United Kingdom
581218,20725,TRAVEL CREDIT CARD,10,12/8/11 9:23,1.65,14191,United Kingdom
555592,20725,TRAVEL CREDIT CARD,10,6/6/11 10:04,1.65,14215,United Kingdom
549449,20725,TRAVEL CREDIT CARD,10,4/8/11 14:12,1.65,14227,United Kingdom
552890,20725,TRAVEL CREDIT CARD,10,5/12/11 10:45,1.65,14233,United Kingdom
562716,20725,TRAVEL CREDIT CARD,20,8/8/11 15:35,1.65,14257,United Kingdom
554353,20725,TRAVEL CREDIT CARD,20,5/24/11 9:10,1.65,14258,United Kingdom
567742,20725,TRAVEL CREDIT CARD,10,9/22/11 10:47,1.65,14261,United Kingdom
577152,20725,TRAVEL CREDIT CARD,10,11/18/11 9:53,1.65,14277,France
575068,20725,TRAVEL CREDIT CARD,10,11/8/11 12:46,1.65,14282,United Kingdom
562968,20725,TRAVEL CREDIT CARD,10,8/11/11 10:55,1.65,14291,United Kingdom
541215,20725,TRAVEL CREDIT CARD,10,1/14/11 13:42,1.65,14329,United Kingdom
562014,20725,TRAVEL CREDIT CARD,10,8/1/11 14:05,1.65,14341,United Kingdom
558336,20725,TRAVEL CREDIT CARD,20,6/28/11 13:17,1.65,14364,United Kingdom
571737,20725,TRAVEL CREDIT CARD,10,10/19/11 10:31,1.65,14367,United Kingdom
545461,20725,TRAVEL CREDIT CARD,10,3/3/11 8:24,1.65,14388,United Kingdom
569692,20725,TRAVEL CREDIT CARD,20,10/5/11 15:17,1.65,14389,United Kingdom
577303,20725,TRAVEL CREDIT CARD,10,11/18/11 13:02,1.65,14390,United Kingdom
547719,20725,TRAVEL CREDIT CARD,30,3/25/11 10:05,1.65,14404,United Kingdom
562769,20725,TRAVEL CREDIT CARD,10,8/9/11 10:52,1.65,14409,United Kingdom
581412,20725,TRAVEL CREDIT CARD,3,12/8/11 14:38,1.65,14415,United Kingdom
581538,20725,TRAVEL CREDIT CARD,1,12/9/11 11:34,1.65,14446,United Kingdom
570423,20725,TRAVEL CREDIT CARD,5,10/10/11 13:38,1.65,14451,United Kingdom
573361,20725,TRAVEL CREDIT CARD,8,10/30/11 12:53,1.65,14456,United Kingdom
549257,20725,TRAVEL CREDIT CARD,1,4/7/11 12:29,1.65,14465,United Kingdom
C543621,20725,TRAVEL CREDIT CARD,-1,2/10/11 14:59,1.65,14475,United Kingdom
553374,20725,TRAVEL CREDIT CARD,10,5/16/11 14:51,1.65,14489,United Kingdom
564061,20725,TRAVEL CREDIT CARD,4,8/22/11 14:38,1.65,14505,United Kingdom
550322,20725,TRAVEL CREDIT CARD,1,4/17/11 12:53,1.65,14524,United Kingdom
573338,20725,TRAVEL CREDIT CARD,1,10/30/11 11:47,1.65,14546,United Kingdom
571284,20725,TRAVEL CREDIT CARD,3,10/16/11 14:07,1.65,14562,United Kingdom
545036,20725,TRAVEL CREDIT CARD,2,2/25/11 17:25,1.65,14573,United Kingdom
580469,20725,TRAVEL CREDIT CARD,1,12/4/11 12:32,1.65,14583,United Kingdom
577691,20725,TRAVEL CREDIT CARD,2,11/21/11 11:34,1.65,14587,United Kingdom
578519,20725,TRAVEL CREDIT CARD,2,11/24/11 13:56,1.65,14591,United Kingdom
554617,20725,TRAVEL CREDIT CARD,1,5/25/11 11:21,1.65,14593,United Kingdom
572867,20725,TRAVEL CREDIT CARD,2,10/26/11 13:19,1.65,14598,United Kingdom
555746,20725,TRAVEL CREDIT CARD,1,6/7/11 10:55,1.65,14606,United Kingdom
559056,20725,TRAVEL CREDIT CARD,20,7/6/11 9:15,1.65,14645,United Kingdom
574056,20725,TRAVEL CREDIT CARD,100,11/2/11 14:09,1.45,14646,Netherlands
567821,20725,TRAVEL CREDIT CARD,5,9/22/11 12:45,1.65,14659,United Kingdom
565738,20725,TRAVEL CREDIT CARD,10,9/6/11 12:30,1.65,14667,United Kingdom
C568879,20725,TRAVEL CREDIT CARD,-50,9/29/11 12:38,1.45,14680,United Kingdom
576189,20725,TRAVEL CREDIT CARD,1,11/14/11 11:33,1.65,14684,United Kingdom
C566467,20725,TRAVEL CREDIT CARD,-9,9/12/11 18:04,1.65,14688,United Kingdom
555473,20725,TRAVEL CREDIT CARD,10,6/3/11 11:59,1.65,14700,United Kingdom
566194,20725,TRAVEL CREDIT CARD,1,9/9/11 13:42,1.65,14711,United Kingdom
575706,20725,TRAVEL CREDIT CARD,3,11/10/11 17:13,1.65,14713,United Kingdom
542712,20725,TRAVEL CREDIT CARD,100,1/31/11 13:27,1.45,14744,United Kingdom
563746,20725,TRAVEL CREDIT CARD,10,8/19/11 10:05,1.65,14745,United Kingdom
566589,20725,TRAVEL CREDIT CARD,10,9/13/11 14:50,1.65,14753,United Kingdom
568189,20725,TRAVEL CREDIT CARD,10,9/25/11 14:36,1.65,14757,United Kingdom
567375,20725,TRAVEL CREDIT CARD,10,9/20/11 9:45,1.65,14766,United Kingdom
567183,20725,TRAVEL CREDIT CARD,2,9/18/11 15:32,1.65,14769,United Kingdom
575849,20725,TRAVEL CREDIT CARD,10,11/11/11 12:11,1.65,14790,United Kingdom
555245,20725,TRAVEL CREDIT CARD,2,6/1/11 14:12,1.65,14800,United Kingdom
564716,20725,TRAVEL CREDIT CARD,6,8/28/11 11:02,1.65,14810,United Kingdom
560928,20725,TRAVEL CREDIT CARD,10,7/22/11 10:00,1.65,14852,United Kingdom
557799,20725,TRAVEL CREDIT CARD,10,6/23/11 9:53,1.65,14854,United Kingdom
563036,20725,TRAVEL CREDIT CARD,10,8/11/11 14:55,1.65,14868,United Kingdom
555518,20725,TRAVEL CREDIT CARD,10,6/5/11 10:58,1.65,14891,United Kingdom
580140,20725,TRAVEL CREDIT CARD,10,12/2/11 9:19,1.65,14895,United Kingdom
561626,20725,TRAVEL CREDIT CARD,1,7/28/11 14:03,1.65,14898,United Kingdom
565201,20725,TRAVEL CREDIT CARD,10,9/1/11 16:41,1.65,14907,United Kingdom
577479,20725,TRAVEL CREDIT CARD,10,11/20/11 11:34,1.65,14911,EIRE
564093,20725,TRAVEL CREDIT CARD,10,8/23/11 10:29,1.65,14930,Channel Islands
567197,20725,TRAVEL CREDIT CARD,10,9/19/11 10:10,1.65,14934,Channel Islands
564150,20725,TRAVEL CREDIT CARD,10,8/23/11 12:30,1.65,14936,Channel Islands
566193,20725,TRAVEL CREDIT CARD,20,9/9/11 13:37,1.65,14961,United Kingdom
556198,20725,TRAVEL CREDIT CARD,2,6/9/11 12:30,1.65,14963,United Kingdom
549906,20725,TRAVEL CREDIT CARD,1,4/12/11 16:28,1.65,14998,United Kingdom
544100,20725,TRAVEL CREDIT CARD,10,2/16/11 10:25,1.65,15002,United Kingdom
565478,20725,TRAVEL CREDIT CARD,2,9/5/11 11:18,1.65,15005,United Kingdom
558772,20725,TRAVEL CREDIT CARD,10,7/3/11 16:00,1.65,15007,United Kingdom
546984,20725,TRAVEL CREDIT CARD,1,3/18/11 12:35,1.65,15019,United Kingdom
573138,20725,TRAVEL CREDIT CARD,4,10/27/11 17:22,1.65,15023,United Kingdom
547947,20725,TRAVEL CREDIT CARD,10,3/28/11 15:03,1.65,15032,United Kingdom
562720,20725,TRAVEL CREDIT CARD,1,8/8/11 16:18,1.65,15033,United Kingdom
550837,20725,TRAVEL CREDIT CARD,10,4/21/11 11:03,1.65,15034,United Kingdom
566123,20725,TRAVEL CREDIT CARD,20,9/9/11 11:15,1.65,15039,United Kingdom
562564,20725,TRAVEL CREDIT CARD,1,8/7/11 10:43,1.65,15058,United Kingdom
567850,20725,TRAVEL CREDIT CARD,10,9/22/11 13:18,1.65,15067,United Kingdom
580320,20725,TRAVEL CREDIT CARD,10,12/2/11 15:40,1.65,15078,United Kingdom
542538,20725,TRAVEL CREDIT CARD,10,1/28/11 13:54,1.65,15079,United Kingdom
562219,20725,TRAVEL CREDIT CARD,10,8/3/11 14:14,1.65,15089,United Kingdom
578679,20725,TRAVEL CREDIT CARD,10,11/25/11 8:12,1.65,15117,United Kingdom
577092,20725,TRAVEL CREDIT CARD,10,11/17/11 16:35,1.65,15136,United Kingdom
561087,20725,TRAVEL CREDIT CARD,10,7/25/11 9:48,1.65,15144,United Kingdom
580669,20725,TRAVEL CREDIT CARD,20,12/5/11 14:25,1.65,15159,United Kingdom
576081,20725,TRAVEL CREDIT CARD,10,11/14/11 8:16,1.65,15203,United Kingdom
C542082,20725,TRAVEL CREDIT CARD,-2,1/25/11 12:25,1.65,15213,United Kingdom
549189,20725,TRAVEL CREDIT CARD,10,4/7/11 10:11,1.65,15235,United Kingdom
561679,20725,TRAVEL CREDIT CARD,10,7/28/11 18:56,1.65,15245,United Kingdom
569629,20725,TRAVEL CREDIT CARD,10,10/5/11 11:37,1.65,15249,United Kingdom
559986,20725,TRAVEL CREDIT CARD,10,7/14/11 11:47,1.65,15256,United Kingdom
550194,20725,TRAVEL CREDIT CARD,10,4/15/11 9:43,1.65,15270,United Kingdom
572028,20725,TRAVEL CREDIT CARD,10,10/20/11 11:47,1.65,15296,United Kingdom
563617,20725,TRAVEL CREDIT CARD,10,8/18/11 9:45,1.65,15301,United Kingdom
555855,20725,TRAVEL CREDIT CARD,100,6/7/11 13:56,1.45,15311,United Kingdom
544484,20725,TRAVEL CREDIT CARD,10,2/21/11 11:10,1.65,15321,United Kingdom
568895,20725,TRAVEL CREDIT CARD,4,9/29/11 13:11,1.65,15356,United Kingdom
C569985,20725,TRAVEL CREDIT CARD,-10,10/6/11 19:51,1.65,15365,United Kingdom
538968,20725,TRAVEL CREDIT CARD,10,12/15/10 11:34,1.65,15384,United Kingdom
581383,20725,TRAVEL CREDIT CARD,10,12/8/11 13:04,1.65,15399,United Kingdom
566930,20725,TRAVEL CREDIT CARD,10,9/15/11 15:26,1.65,15417,United Kingdom
546856,20725,TRAVEL CREDIT CARD,10,3/17/11 14:12,1.65,15433,United Kingdom
550651,20725,TRAVEL CREDIT CARD,1,4/19/11 16:52,1.65,15436,United Kingdom
C566944,20725,TRAVEL CREDIT CARD,-1,9/15/11 16:22,1.65,15449,United Kingdom
539041,20725,TRAVEL CREDIT CARD,4,12/15/10 15:34,1.65,15456,United Kingdom
547382,20725,TRAVEL CREDIT CARD,2,3/22/11 15:31,1.65,15457,United Kingdom
577800,20725,TRAVEL CREDIT CARD,10,11/21/11 17:00,1.65,15484,United Kingdom
557615,20725,TRAVEL CREDIT CARD,10,6/21/11 13:24,1.65,15498,United Kingdom
577010,20725,TRAVEL CREDIT CARD,3,11/17/11 12:11,1.65,15506,United Kingdom
552296,20725,TRAVEL CREDIT CARD,3,5/8/11 14:09,1.65,15518,United Kingdom
560079,20725,TRAVEL CREDIT CARD,10,7/14/11 16:12,1.65,15521,United Kingdom
576933,20725,TRAVEL CREDIT CARD,3,11/17/11 11:29,1.65,15529,United Kingdom
559814,20725,TRAVEL CREDIT CARD,10,7/12/11 15:49,1.65,15544,United Kingdom
567912,20725,TRAVEL CREDIT CARD,4,9/22/11 17:07,1.65,15555,United Kingdom
552326,20725,TRAVEL CREDIT CARD,10,5/9/11 10:02,1.65,15596,United Kingdom
570167,20725,TRAVEL CREDIT CARD,10,10/7/11 14:04,1.65,15615,United Kingdom
551584,20725,TRAVEL CREDIT CARD,10,5/3/11 11:22,1.65,15620,United Kingdom
C562206,20725,TRAVEL CREDIT CARD,-2,8/3/11 12:55,1.65,15625,United Kingdom
562881,20725,TRAVEL CREDIT CARD,10,8/10/11 10:57,1.65,15632,United Kingdom
558105,20725,TRAVEL CREDIT CARD,3,6/26/11 14:54,1.65,15644,United Kingdom
558057,20725,TRAVEL CREDIT CARD,20,6/24/11 14:57,1.65,15665,United Kingdom
563909,20725,TRAVEL CREDIT CARD,2,8/21/11 12:36,1.65,15701,United Kingdom
570103,20725,TRAVEL CREDIT CARD,3,10/7/11 12:18,1.65,15719,United Kingdom
578244,20725,TRAVEL CREDIT CARD,10,11/23/11 12:36,1.65,15727,United Kingdom
555494,20725,TRAVEL CREDIT CARD,10,6/3/11 14:33,1.65,15737,United Kingdom
557406,20725,TRAVEL CREDIT CARD,3,6/20/11 11:30,1.65,15747,United Kingdom
565915,20725,TRAVEL CREDIT CARD,5,9/7/11 15:52,1.65,15752,United Kingdom
556045,20725,TRAVEL CREDIT CARD,10,6/8/11 12:54,1.65,15764,United Kingdom
574837,20725,TRAVEL CREDIT CARD,10,11/7/11 11:33,1.65,15785,United Kingdom
553879,20725,TRAVEL CREDIT CARD,10,5/19/11 15:15,1.65,15791,United Kingdom
540099,20725,TRAVEL CREDIT CARD,10,1/4/11 16:41,1.65,15808,United Kingdom
C567690,20725,TRAVEL CREDIT CARD,-9,9/21/11 17:01,1.65,15810,United Kingdom
572909,20725,TRAVEL CREDIT CARD,10,10/26/11 15:48,1.65,15821,United Kingdom
541591,20725,TRAVEL CREDIT CARD,1,1/19/11 14:52,1.65,15831,United Kingdom
545901,20725,TRAVEL CREDIT CARD,1,3/7/11 17:52,1.65,15834,United Kingdom
560086,20725,TRAVEL CREDIT CARD,10,7/14/11 16:35,1.65,15839,United Kingdom
558049,20725,TRAVEL CREDIT CARD,1,6/24/11 14:16,1.65,15850,United Kingdom
578995,20725,TRAVEL CREDIT CARD,6,11/27/11 15:59,1.65,15861,United Kingdom
536401,20725,TRAVEL CREDIT CARD,1,12/1/10 11:21,1.65,15862,United Kingdom
569357,20725,TRAVEL CREDIT CARD,10,10/3/11 14:52,1.65,15930,United Kingdom
568990,20725,TRAVEL CREDIT CARD,10,9/29/11 16:42,1.65,15933,United Kingdom
564489,20725,TRAVEL CREDIT CARD,10,8/25/11 14:13,1.65,15950,United Kingdom
576581,20725,TRAVEL CREDIT CARD,10,11/15/11 14:15,1.65,15955,United Kingdom
542057,20725,TRAVEL CREDIT CARD,2,1/25/11 11:57,1.65,15967,United Kingdom
543527,20725,TRAVEL CREDIT CARD,10,2/9/11 12:08,1.65,15970,United Kingdom
558200,20725,TRAVEL CREDIT CARD,2,6/27/11 13:00,1.65,15976,United Kingdom
578944,20725,TRAVEL CREDIT CARD,1,11/27/11 13:41,1.65,16005,United Kingdom
548703,20725,TRAVEL CREDIT CARD,1,4/3/11 11:37,1.65,16010,United Kingdom
559552,20725,TRAVEL CREDIT CARD,2,7/10/11 16:29,1.65,16014,United Kingdom
580771,20725,TRAVEL CREDIT CARD,1,12/6/11 10:58,1.65,16015,United Kingdom
537773,20725,TRAVEL CREDIT CARD,2,12/8/10 12:36,1.65,16016,United Kingdom
539095,20725,TRAVEL CREDIT CARD,10,12/16/10 10:18,1.65,16037,United Kingdom
560078,20725,TRAVEL CREDIT CARD,10,7/14/11 16:12,1.65,16040,United Kingdom
562807,20725,TRAVEL CREDIT CARD,10,8/9/11 14:57,1.65,16053,United Kingdom
577105,20725,TRAVEL CREDIT CARD,10,11/17/11 17:16,1.65,16076,United Kingdom
570648,20725,TRAVEL CREDIT CARD,20,10/11/11 13:09,1.65,16086,United Kingdom
563213,20725,TRAVEL CREDIT CARD,3,8/14/11 12:55,1.65,16115,United Kingdom
537211,20725,TRAVEL CREDIT CARD,10,12/5/10 15:18,1.65,16143,United Kingdom
546534,20725,TRAVEL CREDIT CARD,10,3/14/11 13:56,1.65,16150,United Kingdom
572183,20725,TRAVEL CREDIT CARD,20,10/21/11 10:50,1.65,16153,United Kingdom
C570683,20725,TRAVEL CREDIT CARD,-1,10/11/11 16:09,1.65,16161,United Kingdom
559553,20725,TRAVEL CREDIT CARD,10,7/11/11 9:23,1.65,16174,United Kingdom
565014,20725,TRAVEL CREDIT CARD,30,8/31/11 16:28,1.65,16180,United Kingdom
574953,20725,TRAVEL CREDIT CARD,10,11/8/11 9:50,1.65,16187,United Kingdom
551192,20725,TRAVEL CREDIT CARD,10,4/27/11 10:54,1.65,16188,United Kingdom
558372,20725,TRAVEL CREDIT CARD,1,6/28/11 15:47,1.65,16200,United Kingdom
580981,20725,TRAVEL CREDIT CARD,10,12/6/11 16:02,1.65,16201,United Kingdom
569302,20725,TRAVEL CREDIT CARD,3,10/3/11 12:04,1.65,16205,United Kingdom
575501,20725,TRAVEL CREDIT CARD,20,11/10/11 9:59,1.65,16218,United Kingdom
542107,20725,TRAVEL CREDIT CARD,1,1/25/11 13:38,1.65,16222,United Kingdom
555414,20725,TRAVEL CREDIT CARD,10,6/3/11 10:06,1.65,16230,United Kingdom
565432,20725,TRAVEL CREDIT CARD,1,9/4/11 13:16,1.65,16241,United Kingdom
580103,20725,TRAVEL CREDIT CARD,10,12/1/11 15:12,1.65,16242,United Kingdom
568697,20725,TRAVEL CREDIT CARD,20,9/28/11 14:57,1.65,16281,United Kingdom
576147,20725,TRAVEL CREDIT CARD,20,11/14/11 10:49,1.65,16303,United Kingdom
574629,20725,TRAVEL CREDIT CARD,1,11/6/11 11:21,1.65,16326,United Kingdom
554494,20725,TRAVEL CREDIT CARD,5,5/24/11 14:00,1.65,16327,United Kingdom
C567534,20725,TRAVEL CREDIT CARD,-2,9/21/11 9:49,1.65,16341,United Kingdom
580632,20725,TRAVEL CREDIT CARD,2,12/5/11 12:16,1.65,16360,United Kingdom
574043,20725,TRAVEL CREDIT CARD,6,11/2/11 13:13,1.65,16367,United Kingdom
556365,20725,TRAVEL CREDIT CARD,10,6/10/11 11:44,1.65,16370,United Kingdom
546753,20725,TRAVEL CREDIT CARD,2,3/16/11 13:00,1.65,16383,United Kingdom
546635,20725,TRAVEL CREDIT CARD,1,3/15/11 12:11,1.65,16392,United Kingdom
579162,20725,TRAVEL CREDIT CARD,3,11/28/11 13:58,1.65,16393,United Kingdom
570404,20725,TRAVEL CREDIT CARD,3,10/10/11 12:50,1.65,16395,United Kingdom
550469,20725,TRAVEL CREDIT CARD,2,4/18/11 13:46,1.65,16399,United Kingdom
578805,20725,TRAVEL CREDIT CARD,10,11/25/11 12:57,1.65,16401,United Kingdom
571418,20725,TRAVEL CREDIT CARD,1,10/17/11 12:35,1.65,16412,United Kingdom
581147,20725,TRAVEL CREDIT CARD,5,12/7/11 14:01,1.65,16426,United Kingdom
554977,20725,TRAVEL CREDIT CARD,1,5/29/11 11:03,1.65,16444,United Kingdom
575745,20725,TRAVEL CREDIT CARD,10,11/11/11 10:14,1.65,16458,United Kingdom
567482,20725,TRAVEL CREDIT CARD,1,9/20/11 13:42,1.65,16464,United Kingdom
574655,20725,TRAVEL CREDIT CARD,1,11/6/11 11:35,1.65,16466,United Kingdom
566301,20725,TRAVEL CREDIT CARD,2,9/11/11 16:06,1.65,16474,United Kingdom
570011,20725,TRAVEL CREDIT CARD,10,10/7/11 9:44,1.65,16477,United Kingdom
557277,20725,TRAVEL CREDIT CARD,10,6/19/11 12:06,1.65,16484,United Kingdom
550144,20725,TRAVEL CREDIT CARD,4,4/14/11 14:14,1.65,16520,United Kingdom
556913,20725,TRAVEL CREDIT CARD,20,6/15/11 13:26,1.65,16523,United Kingdom
575087,20725,TRAVEL CREDIT CARD,1,11/8/11 13:57,1.65,16549,United Kingdom
557122,20725,TRAVEL CREDIT CARD,10,6/16/11 17:37,1.65,16558,United Kingdom
556184,20725,TRAVEL CREDIT CARD,30,6/9/11 11:39,1.65,16592,United Kingdom
578513,20725,TRAVEL CREDIT CARD,10,11/24/11 13:32,1.65,16609,United Kingdom
555949,20725,TRAVEL CREDIT CARD,10,6/8/11 10:50,1.65,16626,United Kingdom
575610,20725,TRAVEL CREDIT CARD,10,11/10/11 12:45,1.65,16628,United Kingdom
557350,20725,TRAVEL CREDIT CARD,10,6/20/11 10:41,1.65,16670,United Kingdom
543306,20725,TRAVEL CREDIT CARD,2,2/7/11 11:56,1.65,16686,United Kingdom
567373,20725,TRAVEL CREDIT CARD,10,9/20/11 9:31,1.65,16700,United Kingdom
553385,20725,TRAVEL CREDIT CARD,1,5/16/11 15:53,1.65,16710,United Kingdom
552852,20725,TRAVEL CREDIT CARD,3,5/11/11 15:08,1.65,16712,United Kingdom
568531,20725,TRAVEL CREDIT CARD,2,9/27/11 13:49,1.65,16713,United Kingdom
571926,20725,TRAVEL CREDIT CARD,10,10/19/11 16:41,1.65,16722,United Kingdom
571456,20725,TRAVEL CREDIT CARD,10,10/17/11 13:57,1.65,16729,United Kingdom
558633,20725,TRAVEL CREDIT CARD,10,6/30/11 19:13,1.65,16745,United Kingdom
568197,20725,TRAVEL CREDIT CARD,10,9/25/11 14:52,1.65,16746,United Kingdom
577831,20725,TRAVEL CREDIT CARD,10,11/22/11 10:17,1.65,16748,United Kingdom
563555,20725,TRAVEL CREDIT CARD,2,8/17/11 13:21,1.65,16755,United Kingdom
580833,20725,TRAVEL CREDIT CARD,1,12/6/11 11:41,1.65,16764,United Kingdom
575195,20725,TRAVEL CREDIT CARD,10,11/9/11 9:40,1.65,16767,United Kingdom
567481,20725,TRAVEL CREDIT CARD,1,9/20/11 13:41,1.65,16777,United Kingdom
561070,20725,TRAVEL CREDIT CARD,10,7/24/11 15:23,1.65,16782,United Kingdom
580852,20725,TRAVEL CREDIT CARD,10,12/6/11 11:53,1.65,16790,United Kingdom
575726,20725,TRAVEL CREDIT CARD,1,11/10/11 19:12,1.65,16791,United Kingdom
581450,20725,TRAVEL CREDIT CARD,1,12/8/11 17:54,1.65,16794,United Kingdom
546437,20725,TRAVEL CREDIT CARD,20,3/14/11 9:46,1.65,16807,United Kingdom
576852,20725,TRAVEL CREDIT CARD,3,11/16/11 15:45,1.65,16809,United Kingdom
567858,20725,TRAVEL CREDIT CARD,2,9/22/11 13:50,1.65,16813,United Kingdom
C569989,20725,TRAVEL CREDIT CARD,-8,10/6/11 20:08,1.65,16839,United Kingdom
562381,20725,TRAVEL CREDIT CARD,10,8/4/11 15:33,1.65,16873,United Kingdom
544161,20725,TRAVEL CREDIT CARD,10,2/16/11 12:59,1.65,16875,United Kingdom
549546,20725,TRAVEL CREDIT CARD,10,4/10/11 11:24,1.65,16889,United Kingdom
556916,20725,TRAVEL CREDIT CARD,2,6/15/11 13:35,1.65,16898,United Kingdom
577541,20725,TRAVEL CREDIT CARD,10,11/20/11 14:31,1.65,16899,United Kingdom
577492,20725,TRAVEL CREDIT CARD,10,11/20/11 12:13,1.65,16900,United Kingdom
564139,20725,TRAVEL CREDIT CARD,3,8/23/11 11:41,1.65,16904,United Kingdom
574292,20725,TRAVEL CREDIT CARD,20,11/3/11 15:27,1.65,16914,United Kingdom
558760,20725,TRAVEL CREDIT CARD,6,7/3/11 12:38,1.65,16918,United Kingdom
575932,20725,TRAVEL CREDIT CARD,10,11/13/11 10:35,1.65,16923,United Kingdom
562342,20725,TRAVEL CREDIT CARD,10,8/4/11 12:13,1.65,16929,United Kingdom
561867,20725,TRAVEL CREDIT CARD,2,7/31/11 10:59,1.65,16931,United Kingdom
571461,20725,TRAVEL CREDIT CARD,1,10/17/11 14:12,1.65,16932,United Kingdom
571671,20725,TRAVEL CREDIT CARD,6,10/18/11 13:15,1.65,16940,United Kingdom
559170,20725,TRAVEL CREDIT CARD,3,7/6/11 17:31,1.65,16942,United Kingdom
563615,20725,TRAVEL CREDIT CARD,10,8/18/11 9:01,1.65,16945,United Kingdom
570288,20725,TRAVEL CREDIT CARD,2,10/10/11 11:47,1.65,16960,United Kingdom
553714,20725,TRAVEL CREDIT CARD,1,5/18/11 15:55,1.65,16987,United Kingdom
580075,20725,TRAVEL CREDIT CARD,4,12/1/11 14:09,1.65,17014,United Kingdom
579039,20725,TRAVEL CREDIT CARD,10,11/28/11 10:23,1.65,17031,United Kingdom
564090,20725,TRAVEL CREDIT CARD,10,8/23/11 9:53,1.65,17041,United Kingdom
567095,20725,TRAVEL CREDIT CARD,10,9/16/11 13:03,1.65,17049,United Kingdom
554993,20725,TRAVEL CREDIT CARD,2,5/29/11 14:13,1.65,17051,United Kingdom
575602,20725,TRAVEL CREDIT CARD,2,11/10/11 12:27,1.65,17059,United Kingdom
544799,20725,TRAVEL CREDIT CARD,10,2/23/11 13:45,1.65,17063,United Kingdom
565732,20725,TRAVEL CREDIT CARD,10,9/6/11 12:10,1.65,17068,United Kingdom
575923,20725,TRAVEL CREDIT CARD,10,11/11/11 17:11,1.65,17069,United Kingdom
568591,20725,TRAVEL CREDIT CARD,10,9/28/11 10:39,1.65,17088,United Kingdom
565366,20725,TRAVEL CREDIT CARD,10,9/2/11 14:56,1.65,17091,United Kingdom
C574748,20725,TRAVEL CREDIT CARD,-100,11/7/11 8:41,1.45,17107,United Kingdom
550799,20725,TRAVEL CREDIT CARD,10,4/20/11 14:46,1.65,17115,United Kingdom
542214,20725,TRAVEL CREDIT CARD,10,1/26/11 12:19,1.65,17118,United Kingdom
569910,20725,TRAVEL CREDIT CARD,30,10/6/11 16:47,1.65,17139,United Kingdom
575091,20725,TRAVEL CREDIT CARD,10,11/8/11 14:05,1.65,17160,United Kingdom
554092,20725,TRAVEL CREDIT CARD,10,5/22/11 12:41,1.65,17176,United Kingdom
538639,20725,TRAVEL CREDIT CARD,1,12/13/10 14:24,1.65,17179,United Kingdom
547195,20725,TRAVEL CREDIT CARD,10,3/21/11 12:42,1.65,17204,United Kingdom
568992,20725,TRAVEL CREDIT CARD,1,9/29/11 16:48,1.65,17218,United Kingdom
572484,20725,TRAVEL CREDIT CARD,2,10/24/11 13:50,1.65,17220,United Kingdom
566539,20725,TRAVEL CREDIT CARD,4,9/13/11 11:34,1.65,17228,United Kingdom
565438,20725,TRAVEL CREDIT CARD,2,9/4/11 13:56,1.65,17229,United Kingdom
556482,20725,TRAVEL CREDIT CARD,20,6/12/11 13:04,1.65,17242,United Kingdom
563022,20725,TRAVEL CREDIT CARD,1,8/11/11 13:34,1.65,17248,United Kingdom
542723,20725,TRAVEL CREDIT CARD,1,1/31/11 14:53,1.65,17256,United Kingdom
543800,20725,TRAVEL CREDIT CARD,2,2/13/11 11:36,1.65,17282,United Kingdom
563012,20725,TRAVEL CREDIT CARD,3,8/11/11 12:00,1.65,17284,United Kingdom
577493,20725,TRAVEL CREDIT CARD,3,11/20/11 12:13,1.65,17323,United Kingdom
545648,20725,TRAVEL CREDIT CARD,10,3/4/11 13:09,1.65,17325,United Kingdom
553035,20725,TRAVEL CREDIT CARD,1,5/12/11 20:13,1.65,17337,United Kingdom
573873,20725,TRAVEL CREDIT CARD,1,11/1/11 12:39,1.65,17346,United Kingdom
562123,20725,TRAVEL CREDIT CARD,150,8/2/11 17:19,1.45,17353,United Kingdom
548451,20725,TRAVEL CREDIT CARD,10,3/31/11 11:25,1.65,17365,United Kingdom
581096,20725,TRAVEL CREDIT CARD,10,12/7/11 11:36,1.65,17412,United Kingdom
563940,20725,TRAVEL CREDIT CARD,10,8/22/11 9:30,1.65,17416,United Kingdom
547987,20725,TRAVEL CREDIT CARD,10,3/29/11 9:11,1.65,17428,United Kingdom
571217,20725,TRAVEL CREDIT CARD,10,10/14/11 13:24,1.65,17451,United Kingdom
543808,20725,TRAVEL CREDIT CARD,10,2/13/11 13:22,1.65,17454,United Kingdom
570482,20725,TRAVEL CREDIT CARD,1,10/10/11 17:00,1.65,17459,United Kingdom
576911,20725,TRAVEL CREDIT CARD,1,11/17/11 10:01,1.65,17461,United Kingdom
